text,label,app,app_name,rating
great app but <url>,2,cc.forestapp,Forest,4
needs more clothing options,1,com.bitstrips.imoji,Bitmoji,3
it wont even let me log in!!!,0,com.bbm,BBM,1
more bitmojis and offline access! extremely hard to log back in upon new install. if i log out i can log back in but when i open for the first time. it's a register screen and nothing else.,1,com.bitstrips.imoji,Bitmoji,3
scam! gives credit card info to third party,0,com.booking,Booking.com,1
fast on small files. doesnt work with a <number> page pdf that quickoffice can handle. i cant find a jump to page # feature.,0,com.adobe.reader,Adobe Acrobat Reader,1
good but the ads,1,com.bbm,BBM,3
we both use it daily just wish new moji's would come quicker. including new styles of clothing options.,2,com.bitstrips.imoji,Bitmoji,4
it tells me what i need to know,2,com.aws.android,AccuWeather,4
average performance in download,1,com.UCMobile.intl,UC Browser,3
the speed is sometimes nice but not all the time,1,com.UCMobile.intl,UC Browser,3
new update killed the fun,0,com.bitstrips.imoji,Bitmoji,1
"i used to love bbm but now its to many ads, i hate it",0,com.bbm,BBM,1
can't click on contact pic to view details have to go to the top. improve on that.,1,com.bbm,BBM,3
cant even browse <url>,0,com.adobe.reader,Adobe Acrobat Reader,1
we installed this app into our mobiles we cannot work with other apps like chrome google it shows the notification that you should use uc browser otherwise there will be a virus which can harm your mobile phone so install uc browser but we will be installed already the uc browser inter form but also it is showing that you install the uc browser in the chrome app so improve the anti-virus system in uc browsing <signature>,1,com.UCMobile.intl,UC Browser,3
"it will not even open, stays a black page, crashes everytime",0,cc.forestapp,Forest,1
previous version was better,0,com.Slack,Slack,1
cannot save progress without spending money.,0,cc.forestapp,Forest,1
good app for download,1,com.UCMobile.intl,UC Browser,3
"<salutation> i like the app, but i think the ui on the conversion can be easier to follow if you can do the placement like skype / whatsapp (left and right) while having a background color also would help. please make an option to toggle these <number> suggestions. <signature>",1,com.Slack,Slack,3
not happy at all,0,com.aws.android,AccuWeather,1
it was make me confused,0,com.bbm,BBM,1
messed up with booking,0,com.booking,Booking.com,1
works for me. only one i ever use.,2,com.aws.android,AccuWeather,4
not able to make id,0,com.bbm,BBM,1
not visible in app tray!,2,com.adobe.lrmobile,Adobe Lightroom,4
the worst - yet the only <url> ckck,0,com.bbm,BBM,1
can't append it to sd card when updated in htc wildfire,0,com.adobe.reader,Adobe Acrobat Reader,1
no air conditioning in the filters,1,com.booking,Booking.com,3
very <url> use this app to book all of my hotel stays,2,com.booking,Booking.com,4
it's a good app,2,com.adobe.lrmobile,Adobe Lightroom,4
lr desktop user thinks this mobile version isn't bad,2,com.adobe.lrmobile,Adobe Lightroom,4
it does logout of account after closing,2,com.booking,Booking.com,4
adobe products are awsome,2,com.adobe.lrmobile,Adobe Lightroom,4
"needs ""delete from phone"" function",2,com.adobe.lrmobile,Adobe Lightroom,4
should be more intuitive,1,com.adobe.lrmobile,Adobe Lightroom,3
"sucks, nothing adobe makes works on model lg-ms <number> <url> of space, false ad. on this <url> but no flash player killed <url> fix pls",0,com.adobe.reader,Adobe Acrobat Reader,1
<salutation> you are going to face problems with sign up and sign <url> is easy to use,0,com.adobe.lrmobile,Adobe Lightroom,1
it is eazy to listen music and watch movies and to download anything .it's very nice,2,com.UCMobile.intl,UC Browser,4
first time using this. so far so good.,2,com.booking,Booking.com,4
will be much better if it has read out <url>,2,com.adobe.reader,Adobe Acrobat Reader,4
very effective in real <url> recommended,2,cc.forestapp,Forest,4
capcha does not work with this browser and can you please add download feature everywhere,1,com.UCMobile.intl,UC Browser,3
best price & easy booking,2,com.booking,Booking.com,4
"work's pretty well, readings are usually right",2,com.aws.android,AccuWeather,4
seriously needs a bookmark option.,1,com.adobe.reader,Adobe Acrobat Reader,3
what the hell adobe?,0,com.adobe.lrmobile,Adobe Lightroom,1
elite gone? not cool weatherbug,0,com.aws.android,AccuWeather,1
it doesn't open any movie sites,0,com.UCMobile.intl,UC Browser,1
downloading and downloaded list delet all option is not thr aftr update!!,1,com.UCMobile.intl,UC Browser,3
best weather app so far,2,com.aws.android,AccuWeather,4
"i enjoyed it, but the app deleted all of my purchases, such as trees and sounds",1,cc.forestapp,Forest,3
"the avatars and scenes are good, have tried to share on, whatsapp, send by mms, google hangouts and instagram but only instagram is <url> all the others the file isn't saved for sending.",1,com.bitstrips.imoji,Bitmoji,3
should have more topics or an option to create your own.,1,com.bitstrips.imoji,Bitmoji,3
a great app for teams!,2,com.Slack,Slack,4
advertisements are an irritation and don't want invites from advertising companies,0,com.bbm,BBM,1
booking is simple and straight forward.,2,com.booking,Booking.com,4
"wouldn't open pdf files at all kept saying ""can not play video"" they weren't videos they were information from my husband overseas",0,com.adobe.reader,Adobe Acrobat Reader,1
sometime this app is crash,1,com.bbm,BBM,3
it doesn't freaking work on my phone i have the same one as my husband a note <number> but ohhhhhhhhhh no it won't freaking send in a text message really!!!!,0,com.bitstrips.imoji,Bitmoji,1
this app really good. i what to use this app but this app is around <number> mb when we install after when we use it becomes around <number> - <number> mb. so sometimes this app stop working . i request that you can decrease app to around <number> mb <url> work on it <url> surely i will install this <url>,1,com.adobe.lrmobile,Adobe Lightroom,3
don`t syn with pc completely,1,com.booking,Booking.com,3
great app. would have been a <number> if avatar could be edited,1,com.bitstrips.imoji,Bitmoji,3
it tells me i'm in a different county when i'm home but when i'm out the location works . kind of confused on that,1,com.aws.android,AccuWeather,3
wast of giving star <url>,0,com.adobe.lrmobile,Adobe Lightroom,1
i think this a smart browser but opera mini fast then uc but good effort by devolpers,2,com.UCMobile.intl,UC Browser,4
give some extra setback time if phone is touched or unlocked without any <url>,2,cc.forestapp,Forest,4
dear friends do not install this browser. this browser is pathrtic <url> will ads and ads on this .really annoying,0,com.UCMobile.intl,UC Browser,1
my friend show me it on tumbler it's amazing <signature>,2,cc.forestapp,Forest,4
its good but some of the pdf i download show error in <url>,2,com.adobe.reader,Adobe Acrobat Reader,4
"great app. very easy to use, especially the ability to cancel without penalty.",2,com.booking,Booking.com,4
"good app, but it doesn't support gif in android",2,com.bitstrips.imoji,Bitmoji,4
add more and faster updates.,2,com.aws.android,AccuWeather,4
it doesn't work!!!!! <url>,0,com.bitstrips.imoji,Bitmoji,1
they mislead people by giving false information they cheat people by taking card details,0,com.booking,Booking.com,1
what happened to my paid app with no advertisement.,0,com.aws.android,AccuWeather,1
lovely app to use for professional.,2,com.Slack,Slack,4
"i got a little problem , bbm always delete one of my contact by itself every day . is this bugs or what? please , please fix it",1,com.bbm,BBM,3
nice application i <url> love this app,2,com.adobe.reader,Adobe Acrobat Reader,4
needs update or something! !,1,com.bitstrips.imoji,Bitmoji,3
<url> this will always brings adds which i hate so stop it adds and if we r downloading any movie or zip it will shows retrying so chang tjis and all,0,com.UCMobile.intl,UC Browser,1
just eh for now.,1,com.adobe.reader,Adobe Acrobat Reader,3
after update blank in page download,0,com.UCMobile.intl,UC Browser,1
no longer animates radar,0,com.aws.android,AccuWeather,1
great app especially the highlighting helped me a lot in my studies. the interface is very nice and simple. i'd give it five stars if it had tabbed browsing.,2,com.adobe.reader,Adobe Acrobat Reader,4
nice <url> bt the tree still grows wen i hit the home <url>,2,cc.forestapp,Forest,4
godsend for budget travellers going on their first trip abroad like me.,2,com.booking,Booking.com,4
radar animation loop not working,0,com.aws.android,AccuWeather,1
i have no idea what this app is about?,0,com.Slack,Slack,1
sometime can't change display picture at asus zenfone <number> . please fix,0,com.bbm,BBM,1
"good, easy to use",1,com.booking,Booking.com,3
how much is it gonna cost after the free trial?,2,com.adobe.lrmobile,Adobe Lightroom,4
crashes and loses your settings,0,com.adobe.lrmobile,Adobe Lightroom,1
"i love the slack desktop app, but the android app is just terrible. it can't differentiate between wifi and cellular signals so i have to manually turn one of the other off whenever i'm using it to have it work at all. i get the ""unfortunately, slack has stopped."" crash message at least <number> times whenever i'm trying to do anything. seriously. messaging somebody should not be this difficult.",0,com.Slack,Slack,1
"love the concept, one key feature missing",2,cc.forestapp,Forest,4
it ciuld be better if pdf files can be deleted manually to save space on the phone device,1,com.adobe.reader,Adobe Acrobat Reader,3
updated on <number> / <number> now app won't open!,0,com.bitstrips.imoji,Bitmoji,1
it's ok to give you something to pass a little time but not what everyone had mada it out to be,1,com.bitstrips.imoji,Bitmoji,3
one less because of ads,2,com.bbm,BBM,4
ayee man ever since the update i lost my cherry blossom tree! what's up with that?,1,cc.forestapp,Forest,3
download is very slow,1,com.UCMobile.intl,UC Browser,3
"works great on snapchat, but need to be png on instagram as when i want to put the bitmoji on my story, the background is white which ruins everything.",2,com.bitstrips.imoji,Bitmoji,4
no way to turn off notifications,0,com.bitstrips.imoji,Bitmoji,1
everthing is tought before its use,1,com.UCMobile.intl,UC Browser,3
"i just came here because this app was featured on silicon valley, looks like a great app with an attractive interface.",2,com.Slack,Slack,4
why the plant won't die when i switch to other apps? but it's still really cute and effective,1,cc.forestapp,Forest,3
please add incoming webhook in android app inbuilt <url>,1,com.Slack,Slack,3
"this kind of app does not need access to my location and photos and media files. the app works, it's motivating, but the tons of permissions bother me.",1,cc.forestapp,Forest,3
all what a traveller needs,2,com.booking,Booking.com,4
"it's a great and fun app for emoji use, i like the customization. but there needs to be more clothing and style options. i feel like there needs to be styles with clothing and hair, such as punk, goth, rocker, traditional, futuristic, fairy, and many more. other than wanting more styles to choose from this app is great",2,com.bitstrips.imoji,Bitmoji,4
"i like the functions, but",1,cc.forestapp,Forest,3
great <url> ruined with ads,1,com.aws.android,AccuWeather,3
<url> the picture size on bbm group is too small sometime not clear. also incoming bbm call is not detected or not showed in galaxy gear s <number>,2,com.bbm,BBM,4
i agree with you niraj,2,com.UCMobile.intl,UC Browser,4
worst booking site <url> web,0,com.booking,Booking.com,1
notifications don't work,1,com.Slack,Slack,3
i don't like the advertisements. i don't know bbm this way.,2,com.bbm,BBM,4
first time using the app,1,com.booking,Booking.com,3
this app would be perfectly awesome if it worked with the keyboard on my tablet so that i could use it in facebook when i <url> without white backgrounds,1,com.bitstrips.imoji,Bitmoji,3
this app is <signature>,2,com.UCMobile.intl,UC Browser,4
no go on nexus <number> p and/or android <number> . <number>,0,com.adobe.lrmobile,Adobe Lightroom,1
can really cause problems booking,0,com.booking,Booking.com,1
good for msging in the corporate sector,1,com.Slack,Slack,3
the tree dies when notification are recived though i have switched on the advanced detection. pls fix (moto g <number> ),2,cc.forestapp,Forest,4
cannot see my photo's on device,0,com.adobe.lrmobile,Adobe Lightroom,1
pretty good for a phone app,2,com.adobe.lrmobile,Adobe Lightroom,4
it allows replying from notification for android n,1,cc.forestapp,Forest,3
it does not working <url>,0,com.UCMobile.intl,UC Browser,1
"ok just to look at docs, but no zoom or page turn etc. is just like a preview function. uninstalled",0,com.adobe.reader,Adobe Acrobat Reader,1
great app but the app has been acting up after the update,1,cc.forestapp,Forest,3
best app in history i loved it,0,com.bitstrips.imoji,Bitmoji,1
error for the second day <url>,1,com.bbm,BBM,3
"pretty cool, nothing spectacular",1,com.bitstrips.imoji,Bitmoji,3
does exactly what it says. i like it.,2,com.adobe.reader,Adobe Acrobat Reader,4
needs multi-window support,2,com.Slack,Slack,4
where is what i paid for????,0,com.aws.android,AccuWeather,1
"so i create a pdf using an adobe program, then send it to my phone to see what it looks like, but it won't open! pretty lame if you ask me.",0,com.adobe.reader,Adobe Acrobat Reader,1
they canceld my reservation and emailed me tell tell me its canceld with out my permission i will never use this site again,0,com.booking,Booking.com,1
"i don't need this, but i'm sure someone will need it.",2,cc.forestapp,Forest,4
would give <number> stars if i could watermark,1,com.adobe.lrmobile,Adobe Lightroom,3
this app is good .but so many add is disturbing me,1,com.UCMobile.intl,UC Browser,3
claims to have loads of hotels but doesn't even recognise some countries in the search. amateurish.,0,com.booking,Booking.com,1
its ok but it takes up a lot of storage,2,com.bitstrips.imoji,Bitmoji,4
doesn't work much! where's the <number> version???,0,com.adobe.reader,Adobe Acrobat Reader,1
i have used alot of weather apps. and this one is the <signature>,2,com.aws.android,AccuWeather,4
please add fonts in this app to write . <signature>,1,com.adobe.lrmobile,Adobe Lightroom,3
lovely app easy to use,2,com.booking,Booking.com,4
i don't have any time but i like <number> star,1,com.booking,Booking.com,3
in app floater gone.,0,com.bitstrips.imoji,Bitmoji,1
still good but ads are ruining bbm,2,com.bbm,BBM,4
it's fun but nothing spectacular,1,com.bitstrips.imoji,Bitmoji,3
stopped showing up in my status bar,1,com.aws.android,AccuWeather,3
sensor usage draining battery.,0,com.adobe.reader,Adobe Acrobat Reader,1
bbm used to be the <signature>,0,com.bbm,BBM,1
live this app. its accurate and seems to be more on point than the weather channel.,2,com.aws.android,AccuWeather,4
"they stole from me i wanted a refund and because the manager of the hotel i chose treated me indifferently all because i wasn't <number> and so i emailed their "" <number> hour customer service"" and never got helped. lost $ <number> . don't use this app it is a trap.",0,com.booking,Booking.com,1
some how stays active in background,1,com.booking,Booking.com,3
cannot download pdf files from android built-in browser,1,com.adobe.reader,Adobe Acrobat Reader,3
just really quick and simple to book using this app.,2,com.booking,Booking.com,4
"i've updated my bbm with new version and i check it rigth away but all my chat n group is gone,why is that?? can you restore all my chats with my friends cuz some of its an important information, specially all photos",2,com.bbm,BBM,4
"good app, works fine most of the times, although lists don't always load first time. overall, no major issues",2,com.booking,Booking.com,4
great app for managing hotel reservations on the go. it's also nice to earn rewards for frequent stays. i think this is the <signature>,2,com.booking,Booking.com,4
good but could be better,2,cc.forestapp,Forest,4
"i like them robust and reliable, not picky and elitist. an average app.",2,com.adobe.reader,Adobe Acrobat Reader,4
needs bug fixing! other alternative chat apps are alot faster in sending/receiving messages. sometimes you have to open the bbm app and then you get all your messages piled up. otherwise the notification alarm will never go off.,1,com.bbm,BBM,3
<salutation> there is a mature content ads and thats really distracting,1,com.bbm,BBM,3
the new update ruined the app,0,cc.forestapp,Forest,1
too many ads but quick downloads just liked it,2,com.UCMobile.intl,UC Browser,4
some update or something makes this wonderful app crash. please remedy the issue!!!,1,cc.forestapp,Forest,3
good quality but it lacks the ability to go to user define page. so you have to scroll all the way to the page you need.,1,com.adobe.reader,Adobe Acrobat Reader,3
do not download it,0,cc.forestapp,Forest,1
"dis isn't working it just eating my mb ,mad bbm",0,com.bbm,BBM,1
i love the app but right now it is not working right. it is saying that i am in wisconsin when i am in california. i have never even been to wisconsin.,1,com.aws.android,AccuWeather,3
just what the description says,1,com.bitstrips.imoji,Bitmoji,3
"idea is nice, <url>",1,cc.forestapp,Forest,3
"fantastic, it keeps me going & adventure more places",1,com.booking,Booking.com,3
like the fact that you cam open multiple windows.,2,com.adobe.reader,Adobe Acrobat Reader,4
what the heck it won't let me do anything. i bet i could make a update better than this. shame at you,0,com.adobe.lrmobile,Adobe Lightroom,1
not really but they had an annoying notification getting me to rate the app so,0,com.bitstrips.imoji,Bitmoji,1
works <url> but i'd really appreciate a feature to automatically schedule tree plantings,2,cc.forestapp,Forest,4
keeps force closing on my n <number>,0,com.bitstrips.imoji,Bitmoji,1
"<salutation> awful interface lacking any true customisation, yet another chat app that brings nothing new to the table and steals ideas from discord, an exercise in reinventing the wheel which hasn't been updated in years and crashes all the time. also i wouldn't trust this app if you value your privacy. avoid like the plague.",0,com.Slack,Slack,1
good travel apps. most informative hotel apps,2,com.booking,Booking.com,4
loosening money by using this aaplication,0,com.booking,Booking.com,1
downloads are very fast,2,com.UCMobile.intl,UC Browser,4
sometimes it crash and all my previous chat is gone,1,com.bbm,BBM,3
screw you slack for arbitrarily forcing everyone on mobile to download this utterly superfluous client while your services run well in browser.,0,com.Slack,Slack,1
turnd on notifications without permission,0,com.UCMobile.intl,UC Browser,1
i love the idea but my trees die after i lock the phone and i can't use my whitelisted apps because i have on the phone some stuff i need for my study.,0,cc.forestapp,Forest,1
social media or messanger?,2,com.bbm,BBM,4
always use adobe reader for pdf easy to use and i like it,2,com.adobe.reader,Adobe Acrobat Reader,4
needs multi-team support,0,com.Slack,Slack,2
not as acurate as hoped,1,com.aws.android,AccuWeather,3
"once you've booked a place it doesn't let you go back to the original page where it indicates all of the details. although, it's a good app to book places especially if you cant pay via cc.",2,com.booking,Booking.com,4
updated version adds the search and goto features this needed. <signature>,0,com.adobe.reader,Adobe Acrobat Reader,1
"i hated the interface, it was difficult to use the app.",0,com.Slack,Slack,1
the new update is sucks!!,0,com.bbm,BBM,1
promising but not enough,0,com.Slack,Slack,2
can't see before and after <url>,1,com.adobe.lrmobile,Adobe Lightroom,3
"it's useful, but missing a few things. or i could not find them. most importantly is the sharpening and noise reduction tools. i might as well just edit these photos on my pc at this point.",1,com.adobe.lrmobile,Adobe Lightroom,3
good <url> good job blackberry,2,com.bbm,BBM,4
not replacement for the desktop app,1,com.adobe.lrmobile,Adobe Lightroom,3
stop procrastinating and download this app now!,2,cc.forestapp,Forest,4
"just using this app i have not really come to terms with the app, maybe later on i will be able to do a better review",1,com.UCMobile.intl,UC Browser,3
cant open raw file,0,com.adobe.lrmobile,Adobe Lightroom,1
"don't know why you need all those permissions, when some others, including noaa, doesn't",1,com.aws.android,AccuWeather,3
spark is about the only good thing,1,com.aws.android,AccuWeather,3
should have the option to delete both party conversations,1,com.Slack,Slack,3
"ok, but missing options on full site",1,com.booking,Booking.com,3
"it is a great app but it should work in airplane mode, it gives errors when there is no wi-fi which doesn't fit the application's <url>",2,cc.forestapp,Forest,4
downloading some features looks fine. but some direct links so annoying it goes another page everytime it does.,2,com.UCMobile.intl,UC Browser,4
i like the old spark better it was more accurate cuz it told you exactly how many miles away the lightning was now you gotta zoom in on the map just to see in a round about ways of where the lightning <url>,1,com.aws.android,AccuWeather,3
lost of travelling document,0,com.booking,Booking.com,1
"i purchased bbm sticker but i can't use it -,- bored",1,com.bbm,BBM,3
i dont see the point of this <url> even watch videos w this blah! <url>,0,com.adobe.reader,Adobe Acrobat Reader,1
great app! i just wish there was a way to have non-vibrating notifications.,2,com.Slack,Slack,4
so many ads r coming i hate this app,0,com.UCMobile.intl,UC Browser,1
it's very nice but try to improve that any one can find with the name also. there is no option for finding throw name directly,2,com.booking,Booking.com,4
i wish i could make funnies with my friends in them. not just in snapchat. otherwise a very fun app.,2,com.bitstrips.imoji,Bitmoji,4
many failed downloads makes it too difficult!,1,com.adobe.reader,Adobe Acrobat Reader,3
nice app but i can't highlight my text i pressed that longer but it couldn't work please check this out,2,com.adobe.reader,Adobe Acrobat Reader,4
foreign language can be read in relfow text.,1,com.adobe.reader,Adobe Acrobat Reader,3
"good, scrollbar in posts doesn't work though",2,com.Slack,Slack,4
"would be more stars, but",1,com.bitstrips.imoji,Bitmoji,3
it can be better if it show percentage how much download is complete,2,com.UCMobile.intl,UC Browser,4
does not inform of the rights i'm giving up!,0,com.aws.android,AccuWeather,1
"app ok, but temp doesn't update in notification bar",1,com.aws.android,AccuWeather,3
its fun to see you're own emoji !,1,com.bitstrips.imoji,Bitmoji,3
"ok, but limited functionality",1,com.booking,Booking.com,3
love the spark circles.,2,com.aws.android,AccuWeather,4
"enjoyed the app until the <url> then the ticker quit <url> the pop up ads in the ticker are annoying. when you get all that shut off in settings, it works great!",2,com.aws.android,AccuWeather,4
nice but can be improved upon.,2,com.bbm,BBM,4
this app is so good,2,com.adobe.lrmobile,Adobe Lightroom,4
my anti virus app detected this app as malware -- trojan. is it true?,0,cc.forestapp,Forest,1
very easy and helpful,2,com.Slack,Slack,4
push notification is pathetic,1,com.Slack,Slack,3
<number> . <number> of of <number> stars for <url>,1,com.bitstrips.imoji,Bitmoji,3
still no group contacts like old bbm,0,com.bbm,BBM,1
fast loads but very few extra features. no fit to screen in landscape which should be standard.,1,com.adobe.reader,Adobe Acrobat Reader,3
this app doesn't download,0,com.bitstrips.imoji,Bitmoji,1
pay when you arrive. err no,1,com.booking,Booking.com,3
does not support to open pwd protected document,1,com.adobe.reader,Adobe Acrobat Reader,3
i wish there were more weight options. there is very little difference between all the thin options but it suddenly goes to obese like where's the diversity? otherwise it's fine. plenty of hair and make-up options. clothing options <url> plentiful but <number> % are ugly. it does the job i guess.,2,com.bitstrips.imoji,Bitmoji,4
it's actually helpful.,2,cc.forestapp,Forest,4
not bad. but not great,1,com.aws.android,AccuWeather,3
slack chat is good,2,com.Slack,Slack,4
it doesnt work maybe or more than likly cause its free,0,com.adobe.reader,Adobe Acrobat Reader,1
radar animation does not work anymore what's up with that,0,com.aws.android,AccuWeather,1
works on kik only,0,com.bitstrips.imoji,Bitmoji,1
good app really helps,1,com.booking,Booking.com,3
to many ads and fake news,1,com.UCMobile.intl,UC Browser,3
love it but does anyone know how to delete files and documents saved cuz there's a few things i don't need anymore i looked through the entire app,1,com.adobe.reader,Adobe Acrobat Reader,3
just got all i need from a pdf reader.,2,com.adobe.reader,Adobe Acrobat Reader,4
because some time it make virus and hang my phone,1,com.UCMobile.intl,UC Browser,3
text is not flowing that was bad thing.,2,com.adobe.reader,Adobe Acrobat Reader,4
"stopped working and deleted everything after a week, pretty poor i'd say",0,cc.forestapp,Forest,1
"i like it just wish tht we had more choices for the avatar and the body shapes were more womenly, besides that i think it's great!",1,com.bitstrips.imoji,Bitmoji,3
great on the go,2,com.adobe.lrmobile,Adobe Lightroom,4
pic porn on ads,0,com.bbm,BBM,1
lots of fun!!! even for us more mature people.,2,com.bitstrips.imoji,Bitmoji,4
works well for me,2,com.adobe.reader,Adobe Acrobat Reader,4
<salutation> and gets stuck. this shouldn't have gone out to the public before fixing it.,0,com.bitstrips.imoji,Bitmoji,1
no stars!! had an update and bbm was just gone. i have tried to get it back on my device. no matter what i do bbm won't let me in. wants id verification but asking no varification question. tried resetting password but also no luck. why ??,0,com.bbm,BBM,1
this is good took tool to use in official use.,2,com.Slack,Slack,4
"at first, this app worked great for me! but after awhile it has stopped blocking the apps it's supposed <url>",2,cc.forestapp,Forest,4
why am i still seeing the old design?,2,com.Slack,Slack,4
simple but effective app to end smartphone addiction,2,cc.forestapp,Forest,4
it helps a lot.,2,com.adobe.reader,Adobe Acrobat Reader,4
yeah i think this one of apps make me connection with all of my <url> far so good,2,com.bbm,BBM,4
worst upadate this update dont respond whenever i access my download section so hated it.,0,com.UCMobile.intl,UC Browser,1
it's a great app. love it and good job,1,com.bbm,BBM,3
takes too much space,1,com.bbm,BBM,3
could be easier to use,1,com.booking,Booking.com,3
"love the idea, and as long as i didn't touch my phone notifications and such didn't ruin my progress. however if i try to exit out of the app (to use whitelisted apps like my calculator) then it 'killed' my trees.",1,cc.forestapp,Forest,3
vert slow rendering and poor cache performance,0,com.adobe.reader,Adobe Acrobat Reader,1
fix the friggin icon on nexus <number> p. it's supposed to be square,1,com.Slack,Slack,3
world's worst browser too many ads it not suitable for <number> +,0,com.UCMobile.intl,UC Browser,1
it is very good app i like it so much and please include the text option,2,com.adobe.lrmobile,Adobe Lightroom,4
meh i guess it's good,1,com.bbm,BBM,3
how to make upper and lower characters?,0,com.adobe.lrmobile,Adobe Lightroom,1
this is app is good intersting to use it,2,com.adobe.lrmobile,Adobe Lightroom,4
i use this app to book most of my accommodations. it works great and is easy to use,2,com.booking,Booking.com,4
free cancellation is a gimmick,0,com.booking,Booking.com,1
"its data eats my storage, how to deal with them?",1,com.bbm,BBM,3
good. needs forward/back page control by volume buttons,1,com.adobe.reader,Adobe Acrobat Reader,3
poor tablet layout following the update,1,com.Slack,Slack,3
"i am enjoying the app very much, it was recommended by my nephew and it is everything that he said it would be!!",2,com.bitstrips.imoji,Bitmoji,4
"it's an overall decent app, but would love to see more variation in clothes, glasses, etc. also would appreciate the addition of being able to add piercings!",2,com.bitstrips.imoji,Bitmoji,4
the app was useful but avg virus scanner said it contains malware so i'm uninstalling to be safe,0,cc.forestapp,Forest,1
no messages when offline,0,com.Slack,Slack,2
upgrades shouldn't take away options,1,com.adobe.reader,Adobe Acrobat Reader,3
really helps with easy porn downloading,2,com.UCMobile.intl,UC Browser,4
nice to work on it,2,com.UCMobile.intl,UC Browser,4
always there when i need it !!,2,com.aws.android,AccuWeather,4
"why my friends can retract or delete their messages, while i can't? i don't know what bb phone or android they have.",1,com.bbm,BBM,3
love the lightroom camera addition,2,com.adobe.lrmobile,Adobe Lightroom,4
"this app used to be great. now it auto-rotates even if i have the function turned off on my phone, so while i'm laying in bed and checking the weather for the day, the app is in the wrong orientation. you also removed the future radar function, which was a very nice plus. this app used to be one of the <signature>",1,com.aws.android,AccuWeather,3
can't upload camera photos.,0,com.adobe.lrmobile,Adobe Lightroom,1
"it's great, <url>",2,cc.forestapp,Forest,4
will not download properly.,0,com.bitstrips.imoji,Bitmoji,1
retains most of the pc version tools,2,com.adobe.lrmobile,Adobe Lightroom,4
i would have gave <number> stars if y'all had more cute outfits for the girls to wear that is seasonal appropriate,2,com.bitstrips.imoji,Bitmoji,4
it was great radar sucks now,0,com.aws.android,AccuWeather,1
its okay i wold reconmend this,1,com.bitstrips.imoji,Bitmoji,3
could be easier for multiple bookings on same day. overall very happy and used frequently.,2,com.booking,Booking.com,4
i think it is ok,1,com.aws.android,AccuWeather,3
new interface is not an improvement.,0,com.Slack,Slack,2
sometimes slow but yet efficient.,2,com.bbm,BBM,4
like it very much,2,com.bbm,BBM,4
can't log in with existing account,0,com.bitstrips.imoji,Bitmoji,1
this app sucks compared to docs to go pdf viewer. not even a worthy contender. i guess sometimes you get what you pay for,0,com.adobe.reader,Adobe Acrobat Reader,1
can't find photo,0,com.bitstrips.imoji,Bitmoji,1
great app but no cloud progress sync,2,cc.forestapp,Forest,4
please fix the radar,0,com.aws.android,AccuWeather,1
"nice app for managing ongoing projects, teams, groups.",2,com.Slack,Slack,4
"it definitely helps me stay focused and off my phone. the one complaint i have is that when i have my phone on silent/vibrate, when i plant a tree my phone goes into standard/sounds on mode. i don't like that at all, i have it on silent for a reason.",2,cc.forestapp,Forest,4
good app easy to use useful information on it,2,com.booking,Booking.com,4
very very bad always showing third hotel first ground .,0,com.booking,Booking.com,1
unmounted my sd card,0,com.adobe.lrmobile,Adobe Lightroom,1
"like this app, but there is a problem. edited photos is save in phone <url>",1,com.adobe.lrmobile,Adobe Lightroom,3
everything worked great until today it won't let attach to a text message on a android phone.,0,com.bitstrips.imoji,Bitmoji,1
cannot find dng raw file,0,com.adobe.lrmobile,Adobe Lightroom,1
"works fine, too many ads",2,com.bbm,BBM,4
app doesn't always work. temp won't show in n status bar. doesn't keep track of moving locations,1,com.aws.android,AccuWeather,3
there is always room for improvement. whenever i download a book i have to go hunting in my downloads folder to get the book into my documents to read.,2,com.adobe.reader,Adobe Acrobat Reader,4
i dont like this app,0,com.adobe.lrmobile,Adobe Lightroom,1
why i cannot play my download video?,1,com.UCMobile.intl,UC Browser,3
were is the flash player <number> . <number> for my touch <number> . <number> mm just got the update but can't find it anywhere on the market,0,com.adobe.reader,Adobe Acrobat Reader,1
love reading about the lighting strikes,2,com.aws.android,AccuWeather,4
much better than asana,2,com.Slack,Slack,4
you keep changing and <url> it simple <url>,1,com.bbm,BBM,3
makes me phone slow down a lot and just overall sucks.,0,com.adobe.reader,Adobe Acrobat Reader,1
it would get a better score if it worked more than half the time. .,1,com.booking,Booking.com,3
this is so good!!!,1,com.bitstrips.imoji,Bitmoji,3
great! so much potential!,2,cc.forestapp,Forest,4
good app. had full version but they took it away. would like it back. radar not working. layers are not working. must be a weather bug.,1,com.aws.android,AccuWeather,3
good <url> lacks some essential features,2,com.adobe.lrmobile,Adobe Lightroom,4
its horrendous that some of your updates aren't backwards compatible. you updated your measage format and they would no longer display in the app until i updated.,0,com.Slack,Slack,1
not good to use,1,com.adobe.lrmobile,Adobe Lightroom,3
it's really great,2,com.bbm,BBM,4
it sucks data twice on downloading,0,com.UCMobile.intl,UC Browser,1
booked a non-smoking room through the app and the hotel put me in a smoking room.,0,com.booking,Booking.com,1
needs text to speech support.,1,com.adobe.reader,Adobe Acrobat Reader,3
i liked sight credibility,2,com.booking,Booking.com,4
